day1,abstain from,~을 삼가다
day1,according to,~에 의하면
day1,account for,설명하다
day1,be accustomed to,~에 익숙하다
day1,add to,증가시키다
day1,adhere to,~을 고수하다
day1,after all,결국
day2,positive,a. 1) 긍정적인 2) 확신하는
day2,emotion,n. 감정
day2,amaze,v. 놀라게 하다
day2,level,n. 수준 a. 수평의 v. 평탄하게 만들다
day2,mine,n. 광산 v. 채굴하다
day2,essence,n. 1) 본질 2) 정수
day2,benefit,n. 이익 v. 이익이 되다
day2,affect,v. 1)~에 영향을 미치다 2)~인 체하다
day2,reduce,v. 1) 줄이다 2) 낮추다
day2,chemistry,n. 1) 화학 2) 교감
day2,immediate,a. 1) 직접의 2) 즉각적인
day2,thus,ad. 1) 그러므로 2) 따라서
day2,proper,a. 1) 적절한 2) 알맞은
day2,profession,n. 직업
day2,economic,a. 1) 경제의 2) 경제학의
day2,cell,n. 1) 세포 2) 작은 방 3) 독방
day2,focus,v. 집중하다 n. 초점
day2,issue,n. 1) 논란거리 2) 발행 v. 발행하다
day2,poetry,n. 1) 시 2) 운문
day2,demand,n. 수요 v. 요구하다
day2,occur,v. 1) 일어나다 2) 발생하다
day2,complex,a. 복잡한 n. 복합체
day2,define,v. 1)정의하다 2)한계짓다 3)한정하다
day2,proud,a. 1) 자랑스러워하는 2) 자만하는
day2,aware,a. 1) 인지하는 2) 알고 있는
day2,contact,n. 접촉 v. 접촉하다
day2,performance,n. 1) 공연 2) 성적 3) 성과
day2,detail,n. 세부 a. 상세한 v. 상술하다
day2,approach,v. 접근하다 n. 접근
day2,participate,v. 1) 참가하다 2) 참여하다
day2,fashion,n. 1) 유행 2) 방식 v. 만들어 내다
day2,package,n. 1) 꾸러미 2) 포장 v. 포장하다
day2,disappear,v. 사라지다
day2,career,n. 1) 직업 2) 경력
day2,secure,a. 안전한 v. 안전하게 하다
day2,novel,n. 소설 a. 참신한
day2,despite,p. ~에도 불구하고
day2,background,n. 1) 배경 2) 배경 지식 3) 이유
day2,solution,n. 1) 해결 2) 해결책 3) 용액
day2,generate,v. 1) 일으키다 2) 발생시키다
day2,again and again,반복해서
day2,agree with+사람,적합하다
day2,agree to+사물,~에 동의하다
day2,all at once,갑자기
day2,all but,거의
day2,all the same,그래도
day2,and so on,~등등
day2,answer for,책임지다
day2,be anxious about,근심하다
day2,be anxious for,갈망하다
day3,eventually,ad. 결국
day3,decrease,n. 감소 v. 감소하다
day3,recycle,v. 재활용하다
day3,desire,v. 바라다 n. 1) 욕망 2) 욕구
day3,balance,n. 균형 v. 균형을 이루다
day3,publish,v. 1) 발표하다 2) 출판하다
day3,congratulate,v. 축하하다
day3,compose,v. 1)구성하다 2)작곡하다 3)작문하다
day3,digital,n. 디지털 a. 1)디지털의 2)숫자로 된
day3,negative,a. 부정적인
day3,occasion,n. 1) 경우 2) 특별한 일
day3,replace,v. 대체하다
day3,expert,n. 전문가
day3,term,n. 1) 기간 2) 학기 3) 조건 4) 용어
day3,relieve,v. 1) 경감하다 2) 안도시키다
day3,describe,v. 묘사하다
day3,biology,n. 생물학
day3,due,a. 1) 만기의 2) ~하기로 되어 있는
day3,equipment,n. 1) 장치 2) 장비
day3,account,n. 1)은행 계좌 2)이야기 v. 설명하다
day3,birth,n. 탄생
day3,constant,a. 1) 일정한 2) 불변의 n. 상수
day3,genius,n. 천재
day3,reflect,v. 1)반영하다 2)반사하다 3)숙고하다
day3,illness,n. 질병
day3,frequent,a. 빈번한 v. ~에 종종 방문하다
day3,steady,a. 1) 안정된 2) 한결같은
day3,extreme,n. 극단 a. 극단의
day3,tend,v. 1) ~하는 경향이 있다 2) 돌보다
day3,insist,v. 주장하다
day3,extend,v. 1) 연장하다 2) 넓히다
day3,politics,n. 1) 정치 2) 정치학
day3,lonely,a. 외로운
day3,habitat,n. 1) 서식지 2) 주거지
day3,mental,a. 정신의
day3,factor,n. 1) 요인 2) 요소
day3,exchange,v. 교환하다
day3,active,a. 1) 활동적인 2) 적극적인
day3,species,n. (생물 분류상의) 종
day3,athletic,a. 1) 운동의 2) 운동 경기의
day3,anything but,결코 ~이 아닌
day3,apart from,~은 별도로 하고
day3,apply for,~에 지원하다
day3,apply to,~에 적용되다
day3,apply oneself to,~에 전념하다
day3,apt to,~하기 쉬운
day3,as a matter of fact,사실
day3,as a rule,통상
day3,as for,~에 관하여 말하면
day3,as good as,사실상
day4,dental,a.치아의
day4,delight,n.기쁨 v. 기쁘게 하다
day4,confident,a.자신 있는
day4,gradual,a.점진적인
day4,electricity,n.전기
day4,shadow,n.그림자 v. 그늘지게 하다
day4,access,n.1) 접근 2) 이용 v. 이용하다
day4,announce,v.1) 발표하다 2) 알리다
day4,tense,a.긴장된 n. (동사의) 시제
day4,firm,a.1) 확고한 2) 단단한 n. 회사
day4,vary,v.1) 바꾸다 2) 변하다
day4,injure,v.~에게 상처를 입히다
day4,permit,v.허락하다
day4,threat,n.1) 위협 2) 협박
day4,flood,n.홍수 v. 범람시키다
day4,disabled,a.1) 무능력의 2) 장애의
day4,lack,n.부족 v. ~가 부족하다
day4,signify,v.1) 의미하다 2) 중요하다
day4,concentrate,v.집중하다
day4,emphasize,v.강조하다
day4,astronomy,n.천문학
day4,commerce,n.1) 상업 2) 교역
day4,capable,a.능력 있는
day4,fuel,n.연료 v. 연료를 가하다
day4,manufacture,n.1) 제조 2) 제품 v. 제조하다
day4,movement,n.1) 움직임 2) 운동
day4,combine,v.1) 결합시키다 2) 겸하다
day4,gene,n.유전자
day4,response,n.1) 응답 2) 반응
day4,victim,n.1) 희생 2) 희생자
day4,pressure,n.압력 v. 압력을 가하다
day4,accompany,v.동반하다
day4,frustrate,v.좌절시키다
day4,construct,v.건설하다
day4,fiction,n.1) 허구 2) 소설
day4,laughter,n.웃음
day4,entertain,v.즐겁게 하다
day4,predict,v.예언하다
day4,apologize,v.사과하다
day4,outdoor,a.1) 야외의 2) 실외의
day4,as it were,말하자면
day4,as likely as not,아마
day4,as regards,~에 관하여
day4,as usual,평소와 다름없이
day4,as well,게다가
day4,as yet,이제껏
day4,ask after,안부를 묻다
day4,at a loss,어쩔 줄을 몰라서
day4,at times,가끔
day4,at all costs,어떤 일이 있어도
day5,sight,n.1) 시야 2) 풍경 3) 시력
day5,quantity,n.양
day5,conclude,v.1) 결론짓다 2) 끝내다
day5,donate,v.기부하다
day5,personality,n.1) 개성 2) 성격 3) 특색
day5,struggle,n.1) 노력 2) 투쟁 v. 노력하다
day5,electronic,a.전자의
day5,absorb,v.1) 흡수하다 2) 열중시키다
day5,advantage,n.1) 이익 2) 유리한 점
day5,incredible,a.(믿기 어려운 만큼) 굉장한
day5,enable,v.가능하게 하다
day5,instruction,n.1) 지시 2) 제품 사용 설명서
day5,assume,v.1) 추정하다 2) (태도를) 취하다
day5,attempt,v.시도하다 n. 시도
day5,variety,n.1) 다양 2) 다양성
day5,confuse,v.1) 혼동하다 2) 혼란시키다
day5,indicate,v.1) 지적하다 2) 나타내다
day5,analyze,v.분석하다
day5,labor,n.1) 노동 2) 산고 v. 노동하다
day5,remark,n.1) 의견 2) 주목 v. 의견을 말하다
day5,moral,a.도덕적인
day5,embarrass,v.당황하게 하다
day5,claim,n.1) 요구 2) 주장 v. 주장하다
day5,stock,n.1) 재고품 2) 저장 v. 저장하다
day5,resident,n.거주자
day5,reasonable,a.1) 논리적인 2) 분별력이 있는
day5,interrupt,v.1) 방해하다 2) 중단하다
day5,discount,n.할인 v. 할인하다
day5,creature,n.1) 생물 2) 피조물
day5,heal,v.1) 치료하다 2) 낫게 하다
day5,stranger,n.1) 낯선 사람 2) 문외한
day5,revolution,n.1)혁명 2)갑작스러운 변화 3)회전
day5,criticize,v.비난하다
day5,convince,v.확신시키다
day5,feature,n.특징 v. ~를 특징으로 하다
day5,tide,n.조수
day5,establish,v.1) 설립하다 2) 제정하다
day5,obtain,v.1) 획득하다 2) 유지하다
day5,assist,v.도움을 주다
day5,disaster,n.1) 재앙 2) 재해
day5,at all events,어떤 경우라도
day5,at any rates,어쨌든
day5,at best,아무리 잘해야
day5,at first,처음에는
day5,at first hand,직접적으로
day5,at second hand,간접적으로
day5,at hand,가까이
day5,at home,편안한
day5,at large,대개
day5,at last,마침내
day6,efficient,a.1) 효율적인 2) 유능한
day6,terrific,a.굉장한
day6,react,v.1) 반응하다 2) 반작용하다
day6,independent,a.독립적인
day6,theory,n.이론
day6,qualify,v.자격을 얻다
day6,clue,n.1) 실마리 2) 단서
day6,recall,n.1) 상기 2) 철회 v. 상기하다
day6,risk,n.위험 v. 위험을 감수하다
day6,cancer,n.1) 암 2) 악성 종양
day6,treatment,n.1) 취급 2) 대우 3) 치료 4) 치료법
day6,specific,a.1) 구체적인 2) 특정한
day6,engage,v.1) 관여하다 2) 약혼하다
day6,motivate,v.동기 부여하다
day6,import,v.1) 수입하다 2) 뜻하다 n. 수입
day6,elder,a.나이가 위인 n. 연장자
day6,depress,v.1) 우울하게 하다 2) 낙담시키다
day6,fascinate,v.1) 매혹하다 2) 마음을 빼앗다
day6,violent,a.1) 난폭한 2) 폭력적인
day6,alarm,n.1) 놀람 2) 경보
day6,edge,n.1) 가장자리 2) 유리함
day6,deserve,v.~받을 가치가 있다
day6,route,n.1) 길 2) 통로 3) 항로
day6,psychology,n.1) 심리 2) 심리학
day6,mole,n.1) 사마귀 2) 점
day6,passion,n.열정
day6,weed,n.잡초 v. 잡초를 제거하다
day6,conscience,n.양심
day6,stripe,n.줄무늬
day6,salary,n.1) 급료 2) 봉급
day6,pose,n.자세 v. 자세를 취하다
day6,purchase,n.구매 v. 구매하다
day6,length,n.길이
day6,occupy,v.1) 차지하다 2) 전념하다
day6,acquire,v.습득하다
day6,interact,v.상호 작용하다
day6,grocer,n.식료품상인
day6,lifetime,n.평생 a. 평생의
day6,decade,n.1) 10년 2) 10년간
day6,grain,n.1) 곡물 2) 낟알
day6,at length,"드디어, 상세히"
day6,at least,적어도
day6,at liberty,자유로운
day6,at once,즉시
day6,at once A and B,A 이 기 도 하 고 B 이 기 도 한
day6,at one's disposal,누 구 마 음 대 로 쓸 수 있 는
day6,at one's finger(s') ends,~에 정통한
day6,at one's wits'(wit's) end,어찌할 바를 몰라
day6,at random,닥치는 대로
day6,at the mercy of,~에 좌우되어
day7,meaningful,a.의미심장한
day7,brief,a.간단한 v. 간단히 알리다 n. 짧은 보고
day7,severe,a.1) 심한 2) 엄한
day7,survival,n.생존
day7,comment,n.1) 논평 2) 주석 v. 논평하다
day7,leap,v.1) 뛰다 2) 도약하다 n. 도약
day7,survey,n.설문조사 v. 1)조사하다 2)둘러보다
day7,mechanic,n.기계공
day7,mood,n.1) 기분 2) 분위기
day7,mere,a.단지 ~에 불과한
day7,typical,a.1) 전형적인 2) 대표적인
day7,approve,v.1) 찬성하다 2) 승인하다
day7,rural,a.시골의
day7,finance,n.1)재정 2)재무 v. 자금을 조달하다
day7,operation,n.1) 작업 2) 운영 3) 수술
day7,crime,n.범죄
day7,awful,a.1) 끔찍한 2) 지독한
day7,series,n.1) 연속 2) 시리즈물
day7,exhausted,a.1) 고갈된 2) 기운이 다 빠진
day7,flu,n.유행성 감기 a. 유행성 감기의
day7,surround,v.둘러싸다
day7,display,n.전시 v. 1) 전시하다 2) 나타내다
day7,policy,n.1) 정책 2) 수단 3) 방법
day7,mass,n.1) 덩어리 2) 집단 3) 대중
day7,committee,n.(상급 기관에 소속된) 위원회
day7,accurate,a.정확한
day7,arrange,v.1) 정리하다 2) 준비하다
day7,consult,v.1) 상담하다 2) 참고하다
day7,reward,n.보수 v. 보답하다
day7,recover,v.1) 회복하다 2) 되찾다
day7,facility,n.1) 시설 2) 편의 3) 재능
day7,dust,n.먼지 v. 먼지를 털다
day7,downtown,n.도심 a. 도심의
day7,attach,v.1) 붙이다 2) 첨부하다
day7,monster,n.1) 괴물 2) 도깨비
day7,enormous,a.1) 엄청난 2) 대단한 3) 거대한
day7,domestic,a.1) 국내의 2) 가정의 3) 내부의
day7,elementary,a.1) 초보의 2) 기초적인
day7,refer,v.1) 언급하다 2) 위탁하다
day7,gap,n.1) 격차 2) 틈
day7,attend on,시중들다
day7,attend to,~에 주의하다
day7,attribute A to B,A를 B탓으로 돌리다
day7,avail oneself of,이용하다
day7,be badly off,궁핍하다
day7,be used to +명사[~ing],~에 익숙하다
day7,bear in mind,명심하다
day7,become of,~이 되다
day7,before long,곧
day7,behind time,시간에 늦은
day8,Renaissance,n.1) 문예부흥운동 2) 부활
day8,journey,n.여행
day8,plain,a.1) 명백한 2) 평범한
day8,previous,a.1) 앞의 2) 이전의
day8,slight,a.1) 약간의 2) 경미한
day8,leisure,n.1) 여가 2) 자유 시간 a. 한가한
day8,telescope,n.망원경
day8,stroke,n.1) 뇌졸중 2) 강타
day8,delicious,a.맛있는
day8,breed,v.1) 낳다 2) 양육하다
day8,muscle,n.1) 근육 2) 힘 3) 강제
day8,delay,v.1) 연기하다 2) 미루다 n. 지연
day8,file,n.서류철 v. 서류철을 작성하다
day8,ethic,n.윤리
day8,instant,a.1) 즉각의 2) 즉석의
day8,reveal,v.1) 드러내다 2) 폭로하다
day8,junk,n.1) 쓰레기 2) 고물 a. 쓰레기 같은
day8,urban,a.도시의
day8,witness,n.1) 증인 2) 증거 v. 목격하다
day8,admit,v.1)인정하다 2)입장[입학]을 허락하다
day8,device,n.1) 장치 2) 고안 3) 방책
day8,owe,v.1) 빚지고 있다 2) ~에 돌리다
day8,intend,v.1) ~할 작정이다 2) 의도하다
day8,award,v.수여하다 n. 상
day8,preserve,v.1) 보존하다 2) 보호하다
day8,underground,a.1) 지하의 2) 비밀의 n. 지하
day8,consequence,n.1) 결과 2) 중요성
day8,aspect,n.1) 관점 2) 양상 3) 면
day8,target,n.목표 a. 목표의 v. 목표로 삼다
day8,headache,n.1) 두통 2) 골칫거리
day8,horizon,n.1) 수평선 2) 지평선
day8,accomplish,v.1) 이루다 2) 성취하다
day8,surf,n.파도 v. 파도타기를 하다
day8,adopt,v.1) 채택하다 2) 입양하다
day8,potential,a.잠재적인 n. 잠재력
day8,slip,v.1) 미끄러지다 2) 실수하다
day8,civilization,n.문명
day8,row,n.1) 열 2) 줄 3) 말다툼 v. 젓다
day8,atmosphere,n.1) 대기 2) 분위기
day8,label,n.꼬리표 v. 라벨을 붙이다
day8,behind the times,시대에 뒤떨어진
day8,be bound to,틀림없이 ~하다
day8,break in,침입하다
day8,break out,갑자기 발생하다
day8,bring about,발생시키다
day8,bring home to,~ 을 절 실 히 느 끼 게 하 다
day8,bring up,양육하다
day8,burst into,갑자기 시작하다
day8,by accident,우연히
day8,by all means,어떤 일이 있어도
day9,decorate,v. 1) 장식하다 2) ~에게 훈장을 주다
day9,identify,v. 1) ~임을 확인하다 2) 식별하다
day9,secretary,n. 1) 비서 2) 서기관 3) 장관
day9,scale,n. 1) 규모 2) 저울 3) 비늘
day9,addict,v. 중독 시키다 n. 중독자
day9,evident,a. 명백한
day9,seldom,ad. 좀처럼 ~않는
day9,standard,n. 1) 기준 2) 표준 a. 기준의
day9,basis,n. 1) 기초 2) 원리
day9,automatic,a. 1) 자동적인 2) 기계적인
day9,region,n. 지역
day9,sake,n. 1) 위함 2) 목적
day9,artificial,a. 1) 인공적인 2) 인조의
day9,possess,v. 1) 소 유 하 다 2) ~의 마 음 을 사 로 잡 다
day9,substance,n. 1) 물질 2) 본질 3) 실체
day9,realistic,a. 1) 현실적인 2) 현실주의의
day9,physics,n. 물리학
day9,encounter,v. (우연히) 만나다 n. 마주침
day9,differ,v. 1) 다르다 2) 의견을 달리하다
day9,principle,n. 1) 원리 2) 원칙
day9,memorize,v. 기억하다
day9,evaluate,v. 평가하다
day9,fulfill,v. 1) 달성하다 2) 이행하다
day9,staff,n. 직원
day9,tremendous,a. 1) 굉장한 2) 무시무시한
day9,application,n. 1) 적용 2) 신청
day9,vote,n. 투표 v. 투표하다
day9,railroad,n. 1) 철도 2) 선로
day9,cooperate,v. 협력하다
day9,emit,"v. (빛, 열, 소리를) 방출하다"
day9,request,n. 요청 v. 요청하다
day9,guarantee,v. 보증하다 n. 보증
day9,resist,v. 저항하다
day9,grant,v. 1) 승인하다 2) 수여하다
day9,permanent,a. 1) 영원한 2) 영구적인
day9,emergency,n. 비상사태
day9,rid,v. 제거하다
day9,impact,n. 1) 충격 2) 영향 v. 영향을 주다
day9,theme,n. 1) 주제 2) 화제 3) 논제
day9,rely,v. 의지하다
day9,by and by,"이윽고, 곧"
day9,by degrees,점차로
day9,by dint of,~에 의하여
day9,by means of,~에 의하여
day9,by no means,결코 ~이 아닌
day9,by the way,그런데
day9,by way of,"경유하여, ~으로서"
day9,call for,요구하다
day9,call off,취소하다
day9,care for,좋아하다
day10,hesitate,v. 1) 주저하다 2) 망설이다
day10,location,n. 1) 장소 2) 위치
day10,organism,n. 1) 유기체 2) 생물 3) 생명체
day10,resolve,v. 1) 결심하다 2) 결심시키다
day10,curve,n. 1) 곡선 2) 곡선 길 3) 속임수
day10,suitable,a. 1) 적절한 2) 적합한
day10,distribute,v. 분배하다
day10,restrict,v. 1) 제한하다 2) 한정하다
day10,rainforest,n. (열대) 우림
day10,circumstance,n. 1) 상황 2) 환경
day10,interpret,v. 통역하다
day10,recite,v. 암송하다
day10,annoy,v. 1) 괴롭히다 2) 귀찮게 하다
day10,fright,n. 1) 공포 2) 경악
day10,estimate,v. 평가하다 n. 1) 견적 2) 평가
day10,cabin,n. 1) 오두막집 2) 객실 3) 선실
day10,adventure,n. 모험 v. 위험에 빠뜨리다
day10,entrance,n. 1) 입장 2) 입구 3) 입학
day10,persuade,v. 설득하다
day10,gear,n. 1) 장비 2) 기어 v. 맞게 하다
day10,ray,n. 광선
day10,release,v. 놓아주다 n. 1) 석방 2) 발표
day10,slave,n. 노예
day10,perceive,v. 1) 인지하다 2) 인식하다
day10,rank,n. 등급 v. 등급을 매기다
day10,nowadays,ad. 요즈음에
day10,symphony,n. 1) 교향곡 2) 조화음
day10,envy,v. 부러워하다 n. 부러움
day10,corporate,a. 1) 회사의 2) 법인의
day10,autograph,n. 서명 v. 서명하다
day10,retire,v. 은퇴하다
day10,appeal,v. 1) 간청하다 2) 호소하다 n. 항의
day10,identical,a. 1) 동일한 2) 일란성의
day10,innocence,n. 1) 순결 2) 청정 3) 결백 4) 무죄
day10,investment,n. 투자
day10,authority,n. 1) 권위 2) 당국
day10,alternative,n. 대안 a. 대안의
day10,infant,n. 유아 a. 1) 유아의 2) 미발달의
day10,calculate,v. 계산하다
day10,charity,n. 1) 자비 2) 자선단체 3) 구호물자
day10,carry on,"계속하다, 경영하다"
day10,carry out,수행하다
day10,catch sight of,~을 언뜻 보다
day10,catch up with,~을 따라가다
day10,close at hand,가까이
day10,come about,일어나다
day10,come across,우연히 만나다
day10,come by,"획득하다, 방문하다"
day10,come in contact with,~와 접촉하다
day10,come to pass,일어나다
day11,guilt,n. 유죄
day11,whereas,c. ~인 반면에
day11,broad,a. 1) 넓은 2) 광범위한
day11,ignorant,a. 1) 무식한 2) 모르는
day11,mummy,n. 미라
day11,pure,a. 순수한
day11,extinct,a. 1) 멸종된 2) 꺼진
day11,household,n. 1) 가족 2) 가정 a. 가족의
day11,chapter,"n. (책, 논문의) 장"
day11,refund,n. 1) 반환 2) 환불 v. 환불하다
day11,institute,n. 1) 연구소 2) 협회 v. 설립하다
day11,lately,ad. 최근에
day11,luxury,n. 1) 사치 2) 사치품 3) 쾌락
day11,ashamed,a. 부끄러워하는
day11,dense,a. 1) 조밀한 2) 밀집한
day11,rescue,n. 구조 v. 구조하다 a. 구조의
day11,mount,n. 산 v. 1) 오르다 2) 올라타다
day11,destination,n. 목적지
day11,expand,v. 확장하다
day11,evolution,n. 진화
day11,isolate,n. 고립시키다
day11,gravity,n. 중력
day11,genuine,a. 1) 진짜의 2) 성실한
day11,status,n. 1) 상태 2) 지위 3) 현상
day11,compete,v. 경쟁하다
day11,military,n. 군대 a. 군대의
day11,logic,n. 1) 논리 2) 논리학
day11,commit,v. 1) (죄를) 저지르다 2) 약속하다
day11,sensible,a. 1) 분별 있는 2) 현명한
day11,sum,n. 1) 총합 2) 합계
day11,conserve,v. 보존하다
day11,swing,v. 1) 흔들리다 2) 진동하다 n. 그네
day11,reproduce,v. 1) 재생하다 2) 복제하다
day11,tone,n. 1) 어조 2) 말투 3) 음 4) 색조
day11,concept,n. 개념
day11,invitation,n. 1) 초대 2) 초대장
day11,precise,a. 정확한
day11,formal,a. 공식적인
day11,particle,n. 1) 입자 2) 미량 3) 극소량
day11,cancel,v. 취소하다
day11,come true,실현되다
day11,come up to,~에 이르다
day11,come up with,~에 따라가다
day11,compare A to B,A를 B에 비유하다
day11,be composed of,~으로 구성되다
day11,be concerned in[with],~과 관계가 있다
day11,consist in,놓여 있다
day11,consist of,구성되다
day11,correspond to,"비등하다, 일치하다"
day11,correspond with,서신 교환을 하다
day12,departure,n.출발
day12,apparent,a.1) 분명한 2) 명백한
day12,visual,a.시각의
day12,agriculture,n.농업
day12,rite,n.1) (종교적) 의식 2) 의례
day12,poverty,n.1) 빈곤 2) 가난
day12,sculpture,v.조각하다 n. 조각
day12,descend,v.1) 내려오다 2) 물려주다
day12,leak,n.새는 구멍 v. 1) 새다 2) 누설하다
day12,portion,n.1) 일부 2) 부분 v. 분할하다
day12,companion,n.1) 동료 2) 동반자
day12,diligent,a.근면한
day12,distinct,a.1) 별개의 2) 뚜렷한
day12,component,n.구성 요소 a. 구성하고 있는
day12,shave,v.면도하다 n. 면도
day12,universal,a.1) 보편적인 2) 우주의
day12,trap,n.함정 v. 1) 덫을 놓다 2) 막다
day12,eager,a.갈망하는
day12,legal,a.1) 법률의 2) 합법의
day12,demonstrate,v.1) 논증하다 2) 설명하다
day12,democracy,n.1) 민주주의 2) 민주주의 국가
day12,mature,a.1) 성숙한 2) 익은 v. 성숙해지다
day12,brilliant,a.1) 찬란한 2) 명석한
day12,annual,a.1) 연례의 2) 1년의 3) 1년간의
day12,faith,n.1) 믿음 2) 신념
day12,spare,a.1) 여분의 2) 검소한 v. 용서하다
day12,transfer,v.1) 이동하다 2) 옮기다 3) 갈아타다
day12,refrigerator,n.냉장고
day12,oppose,v.반대하다
day12,desperate,a.1) 필사적인 2) 절망적인
day12,remote,a.1) 멀리 떨어진 2) 희박한 3) 드문
day12,offend,v.1) 감정을 상하게 하다 2) 저지르다
day12,awake,v.1) 깨우다 2) 깨어나다 a. 깨어있는
day12,spaceship,n.우주선
day12,insight,n.1) 통찰 2) 통찰력
day12,trousers,n.(남자용) 바지
day12,civil,a.시민의
day12,complicated,a.복잡한
day12,backpack,n.배낭 v. 배낭여행하다
day12,tropics,n.열대 지방 (the와 함께 쓰임)
day12,count for much,매우 중요하다
day12,count on,~을 믿다
day12,cut a fine figure,두각을 나타내다
day12,deal in,장사하다
day12,deal with,"다루다, 취급하다"
day12,depend on,의지하다
day12,devote oneself to,~에 몰두하다
day12,dispense with,~없이 지내다
day12,dispose of,~을 처분하다
day12,distinguish A from B,A와 B를 구분하다
day13,minor,a. 1) 사소한 2) 2류의 v. 부전공하다
day13,duty,n. 1) 의무 2) 관세
day13,pause,n. 중단 v. 1) 중단하다 2) 잠시멈추다
day13,option,n. 1) 선택 2) 선택권
day13,digest,v. 1) 소화하다 2) 요약하다
day13,shortage,n. 1) 부족 2) 결함
day13,laboratory,n. 실험실 a. 실험실의
day13,generous,a. 1) 관대한 2) 후한
day13,laundry,n. 세탁물
day13,transform,v. 1) 변형시키다 2) 변환하다
day13,discipline,n. 1) 훈련 2) 기강 v. 훈련하다
day13,kindergarten,n. 유치원
day13,forbid,v. 금지하다
day13,ultimate,a. 1) 궁극적인 2) 최후의
day13,thrive,v. 1) 번영하다 2) 발전하다
day13,royal,a. 1) 왕족의 2) 왕의
day13,ruin,n. 1) 파멸 2) 파산 v. 폐허로 만들다
day13,manual,a. 1) 수동의 2) 손의 n. 설명서
day13,evil,n. 1) 악 2) 사악 a. 사악한
day13,horror,n. 1) 공포 2) 전율 a. 공포의
day13,worship,n. 1) 예배 2) 숭배 v. 예배하다
day13,afterward,ad. 1) 나중에 2) 그 후에
day13,client,n. 1) 고객 2) (변호사의) 의뢰인
day13,insure,v. 1) 보험 계약하다 2) 안전하게 하다
day13,scarce,a. 1) 부족한 2) 드문
day13,fancy,n. 공상 v. 공상하다 a. 화려한
day13,surgery,n. 외과 수술
day13,assign,v. 1) 할당하다 2) 지정하다
day13,regulate,v. 1) 규제하다 2) 조절하다
day13,shelf,n. 선반
day13,highway,n. 1) 고속도로 2) 간선도로
day13,utility,n. 1) 효용 2) 공익 설비 시설
day13,yield,v. 1)생산하다 2)양보하다 3)굴복하다
day13,decline,v. 1) 거절하다 2) 하락하다 n. 쇠퇴
day13,aside,ad. 1) 옆에 2) 제쳐두고
day13,tolerate,v. 1) 참다 2) 묵인하다 3) 용인하다
day13,cottage,n. 오두막집
day13,coincidence,n. 1) 일치 2) 동시에 일어난 사건
day13,contemporary,a. 1) 동시대의 2) 현대의
day13,bless,v. 축복하다
day13,distinguish oneself,이름을 내다
day13,do away with,"제거하다, 죽이다"
day13,do good,~에게 이익이 되다
day13,do one's best,최선을 다하다
day13,do well to,~하는 게 좋다
day13,do without,없이 지내다
day13,drop in,우연히 방문하다
day13,due to+명사,~때문에
day13,be due to+동사,~할 예정이다
day13,dwell on,곰곰이 생각하다
day14,prey,n.먹이
day14,prior,a.1) 이전의 2) 우선하는
day14,necessity,n.1) 필수 2) 필수품 3) 필요
day14,abstract,n.1) 추상 2) 개요 a. 추상적인
day14,league,n.1) 연맹 2) 동맹
day14,fuse,v.융합하다 n. 1) 전기퓨즈 2) 도화선
day14,confirm,v.1) 확인하다 2) (결심을) 굳게 하다
day14,explain,v.설명하다
